shortfall,local_authority_code,age,n_rooms,n
5.724629080118694,E07000246,Old,1.0,674
4.097055837563449,E08000001,Old,1.0,985
5.982006920415226,E08000002,Old,1.0,289
3.285581222056633,E08000003,Old,1.0,2684
5.944339622641511,E08000004,Old,1.0,424
5.319912472647704,E08000005,Old,1.0,457
3.274788732394366,E08000006,Old,1.0,710
4.162217194570135,E08000007,Old,1.0,442
4.903307392996108,E08000008,Old,1.0,514
3.5263913824057456,E08000009,Old,1.0,557
5.87508896797153,E08000010,Old,1.0,562
5.909523809523811,E08000011,Old,1.0,63
4.3631437045025585,E08000012,Old,1.0,3709
5.723809523809523,E08000013,Old,1.0,231
4.1998006644518275,E08000014,Old,1.0,1505
5.116844349680175,E08000015,Old,1.0,938
5.5260606060606055,E08000016,Old,1.0,330
4.591047040971168,E08000017,Old,1.0,659
4.718042813455657,E08000018,Old,1.0,327
3.8177033492822963,E08000019,Old,1.0,1254
2.906435643564356,E08000021,Old,1.0,606
5.082078853046594,E08000022,Old,1.0,279
5.546875,E08000023,Old,1.0,96
3.7837471783295706,E08000024,Old,1.0,443
3.43644048435001,E08000025,Old,1.0,4377
3.0172018348623864,E08000026,Old,1.0,1308
5.147603833865814,E08000027,Old,1.0,313
4.866030534351145,E08000028,Old,1.0,524
4.79871794871795,E08000029,Old,1.0,78
3.994247787610619,E08000030,Old,1.0,452
3.5286075949367093,E08000031,Old,1.0,790
5.40908838243469,E08000032,Old,1.0,3598
7.130316091954024,E08000033,Old,1.0,1392
4.887804878048778,E08000034,Old,1.0,2296
3.8506498700259932,E08000035,Old,1.0,5001
5.2113360323886635,E08000036,Old,1.0,494
6.331343283582088,E08000037,Old,1.0,201
2.0276381909547734,E09000001,Old,1.0,199
3.8929203539823005,E09000002,Old,1.0,113
1.9103038309114935,E09000003,Old,1.0,3028
2.5049180327868856,E09000004,Old,1.0,671
1.878232445520582,E09000005,Old,1.0,4130
3.2063687150838005,E09000006,Old,1.0,895
1.7924411550594521,E09000007,Old,1.0,8242
2.466782608695654,E09000008,Old,1.0,2875
2.107399244332495,E09000009,Old,1.0,3176
2.5246482836240864,E09000010,Old,1.0,1777
2.4456273764258554,E09000011,Old,1.0,1052
1.9499600532623171,E09000012,Old,1.0,3755
2.5401300975731793,E09000013,Old,1.0,3997
2.03219467956469,E09000014,Old,1.0,6616
2.258620689655172,E09000015,Old,1.0,754
3.1909420289855066,E09000016,Old,1.0,276
2.0853909465020575,E09000017,Old,1.0,486
2.331592465753424,E09000018,Old,1.0,1168
2.017341356673961,E09000019,Old,1.0,3656
1.9367709026391648,E09000020,Old,1.0,9018
2.797258771929823,E09000021,Old,1.0,912
2.0915876489180643,E09000022,Old,1.0,4113
2.174311358712476,E09000023,Old,1.0,3231
2.516903073286052,E09000024,Old,1.0,846
3.0396380090497748,E09000025,Old,1.0,1105
3.0722733245729303,E09000026,Old,1.0,761
2.816123642439432,E09000027,Old,1.0,1197
2.3893353941267397,E09000028,Old,1.0,1941
2.7310725552050474,E09000029,Old,1.0,634
2.437899917965545,E09000030,Old,1.0,1219
2.6882445141065823,E09000031,Old,1.0,1914
2.670470104974896,E09000032,Old,1.0,2191
1.9514615298465656,E09000033,Old,1.0,8929
8.535922330097085,W06000001,Old,1.0,412
8.045968412302573,W06000002,Old,1.0,1203
6.17390599675851,W06000003,Old,1.0,617
5.629273504273504,W06000004,Old,1.0,468
6.987698412698412,W06000005,Old,1.0,252
6.733160621761657,W06000006,Old,1.0,193
8.223026315789477,W06000008,Old,1.0,608
7.373616236162364,W06000009,Old,1.0,542
8.46429780033841,W06000010,Old,1.0,591
3.869847856154909,W06000011,Old,1.0,723
6.215209125475287,W06000012,Old,1.0,263
4.779032258064516,W06000013,Old,1.0,186
4.861825726141079,W06000014,Old,1.0,241
2.838539407086045,W06000015,Old,1.0,1383
5.8636986301369864,W06000016,Old,1.0,876
6.0095808383233535,W06000018,Old,1.0,167
6.738281249999998,W06000019,Old,1.0,128
5.882222222222222,W06000020,Old,1.0,90
6.418905472636815,W06000021,Old,1.0,201
3.1550193050193047,W06000022,Old,1.0,518
8.187999999999997,W06000023,Old,1.0,625
6.179069767441859,W06000024,Old,1.0,129
4.2746967071057185,E06000001,Old,2.0,577
3.6450684931506845,E06000002,Old,2.0,730
4.170833333333334,E06000003,Old,2.0,1392
3.6371784232365156,E06000004,Old,2.0,1205
4.353423336547732,E06000005,Old,2.0,1037
4.268842729970326,E06000006,Old,2.0,337
3.350247279920872,E06000007,Old,2.0,1011
4.852865213882162,E06000008,Old,2.0,1239
3.288849582566861,E06000009,Old,2.0,7067
3.313687392055273,E06000010,Old,2.0,4632
4.648444173276389,E06000011,Old,2.0,3278
4.002398800599699,E06000012,Old,2.0,2001
4.458969465648857,E06000013,Old,2.0,1048
3.6062306900102987,E06000014,Old,2.0,1942
3.688251090970124,E06000015,Old,2.0,2979
3.5441423244251116,E06000016,Old,2.0,6436
5.600458715596335,E06000017,Old,2.0,218
3.5075471698113163,E06000018,Old,2.0,5247
5.673089005235603,E06000019,Old,2.0,1910
4.181129032258062,E06000020,Old,2.0,620
4.313828164717844,E06000021,Old,2.0,1967
3.61593658740092,E06000022,Old,2.0,4794
2.9552430815258037,E06000023,Old,2.0,13370
3.4824751316559377,E06000024,Old,2.0,3418
4.203124999999997,E06000025,Old,2.0,928
2.9771971852073635,E06000026,Old,2.0,6679
3.2882277397260258,E06000027,Old,2.0,4672
3.343269230769231,E06000030,Old,2.0,1352
3.7591680814940585,E06000031,Old,2.0,1178
3.005884917175239,E06000032,Old,2.0,2294
3.134078765090047,E06000033,Old,2.0,5053
3.6962666666666664,E06000034,Old,2.0,375
3.390918918918918,E06000035,Old,2.0,2775
4.13173076923077,E06000036,Old,2.0,104
4.611021814006893,E06000037,Old,2.0,871
2.9586190809423862,E06000038,Old,2.0,4287
3.254323001631322,E06000039,Old,2.0,613
3.5752951096121404,E06000040,Old,2.0,1186
4.012286689419795,E06000041,Old,2.0,293
4.654713493530498,E06000042,Old,2.0,541
2.843648641987479,E06000043,Old,2.0,20287
3.1346938775510216,E06000044,Old,2.0,5880
2.9622529024160653,E06000045,Old,2.0,3187
3.9483639265762185,E06000046,Old,2.0,2506
5.248599392507591,E06000047,Old,2.0,2963
4.578450033990484,E06000049,Old,2.0,2942
4.0967329545454545,E06000050,Old,2.0,2112
5.40150328844347,E06000051,Old,2.0,3193
5.858353535353529,E06000052,Old,2.0,9900
4.964179104477612,E06000053,Old,2.0,67
4.3686296399665085,E06000054,Old,2.0,3583
3.2941685477802842,E06000055,Old,2.0,2658
4.006796116504854,E06000056,Old,2.0,1133
5.685126799177514,E06000057,Old,2.0,2918
3.054943357363544,E06000058,Old,2.0,5826
4.3394640042038874,E06000059,Old,2.0,3806
3.4696062992125998,E06000060,Old,2.0,635
4.188045977011494,E06000061,Old,2.0,435
3.321206896551726,E06000062,Old,2.0,580
4.7633744855967075,E06000063,Old,2.0,243
5.127457627118644,E06000064,Old,2.0,295
3.7467857142857133,E06000065,Old,2.0,840
4.149003984063744,E06000066,Old,2.0,502
5.074879227053143,E07000004,Old,2.0,621
4.197272727272725,E07000005,Old,2.0,220
4.574137931034482,E07000006,Old,2.0,174
3.984224598930481,E07000007,Old,2.0,748
3.319999999999999,E07000008,Old,2.0,1110
4.96907894736842,E07000009,Old,2.0,456
4.948167539267017,E07000010,Old,2.0,764
4.016626213592232,E07000011,Old,2.0,824
4.864233576642335,E07000012,Old,2.0,411
6.380136319376829,E07000026,Old,2.0,1027
4.821292217327464,E07000027,Old,2.0,1362
5.906340956340958,E07000028,Old,2.0,962
6.357142857142857,E07000029,Old,2.0,553
9.0976290097629,E07000030,Old,2.0,717
5.843566433566435,E07000031,Old,2.0,1430
4.682518043303927,E07000032,Old,2.0,1247
5.339384615384616,E07000033,Old,2.0,325
3.9482419127988737,E07000034,Old,2.0,711
5.383005780346819,E07000035,Old,2.0,865
4.336578707916285,E07000036,Old,2.0,1099
3.967136563876651,E07000037,Old,2.0,1135
5.248742138364779,E07000038,Old,2.0,318
5.231639722863742,E07000039,Old,2.0,433
4.57438173747622,E07000040,Old,2.0,1577
3.1535127737226265,E07000041,Old,2.0,2192
5.6519337016574624,E07000042,Old,2.0,905
4.696357615894036,E07000043,Old,2.0,1812
5.385923217550275,E07000044,Old,2.0,1094
4.020539798719121,E07000045,Old,2.0,2186
5.880696202531646,E07000046,Old,2.0,1264
6.493245033112577,E07000047,Old,2.0,755
3.062310672772105,E07000061,Old,2.0,2839
3.1400889344963243,E07000062,Old,2.0,5847
3.6033916849015335,E07000063,Old,2.0,914
3.981610044313145,E07000064,Old,2.0,1354
4.841121495327104,E07000065,Old,2.0,749
4.10375,E07000066,Old,2.0,80
4.81735668789809,E07000067,Old,2.0,628
3.955470737913486,E07000068,Old,2.0,393
4.257352941176471,E07000069,Old,2.0,68
4.683106267029972,E07000070,Old,2.0,367
4.107601713062097,E07000071,Old,2.0,934
4.040374331550802,E07000072,Old,2.0,374
3.153030303030303,E07000073,Old,2.0,66
5.009422492401219,E07000074,Old,2.0,329
4.188235294117646,E07000075,Old,2.0,153
4.203984674329502,E07000076,Old,2.0,1305
4.6531609195402295,E07000077,Old,2.0,348
3.3782230424466118,E07000078,Old,2.0,3793
5.136248415716097,E07000079,Old,2.0,789
5.997337278106506,E07000080,Old,2.0,676
3.233798076923078,E07000081,Old,2.0,2080
4.980577689243028,E07000082,Old,2.0,1004
4.5804597701149445,E07000083,Old,2.0,348
5.002906976744187,E07000084,Old,2.0,344
4.759454191033139,E07000085,Old,2.0,513
3.3280575539568344,E07000086,Old,2.0,417
4.757788944723619,E07000087,Old,2.0,199
3.7223194748358877,E07000088,Old,2.0,457
4.051239669421488,E07000089,Old,2.0,121
3.7435820895522385,E07000090,Old,2.0,335
4.380089820359283,E07000091,Old,2.0,668
3.0772397094431008,E07000092,Old,2.0,826
4.758055555555553,E07000093,Old,2.0,360
3.894481236203091,E07000094,Old,2.0,906
3.759360730593606,E07000095,Old,2.0,219
3.7899628252788102,E07000096,Old,2.0,538
3.339430894308944,E07000098,Old,2.0,246
3.8054597701149424,E07000099,Old,2.0,696
3.7270588235294126,E07000102,Old,2.0,170
3.04809052333805,E07000103,Old,2.0,1414
4.3453093812375245,E07000105,Old,2.0,501
3.4096342091705307,E07000106,Old,2.0,1941
3.0097260273972615,E07000107,Old,2.0,730
3.4769599999999987,E07000108,Old,2.0,1875
3.2477591036414575,E07000109,Old,2.0,1428
3.4493726937269384,E07000110,Old,2.0,1355
4.034349919743179,E07000111,Old,2.0,623
3.209577981651377,E07000112,Old,2.0,2725
4.136073059360733,E07000113,Old,2.0,1314
3.1856375358166193,E07000114,Old,2.0,5584
4.275743348982785,E07000115,Old,2.0,639
3.4762242485646704,E07000116,Old,2.0,2961
4.75139240506329,E07000117,Old,2.0,1185
4.76832504145937,E07000118,Old,2.0,603
3.738097469540768,E07000119,Old,2.0,2134
5.054407836153161,E07000120,Old,2.0,1123
3.8166532582461774,E07000121,Old,2.0,2486
5.173323823109843,E07000122,Old,2.0,1402
3.77183014354067,E07000123,Old,2.0,1672
5.1290748898678435,E07000124,Old,2.0,454
4.168360995850621,E07000125,Old,2.0,964
4.11217183770883,E07000126,Old,2.0,419
6.799196787148593,E07000127,Old,2.0,249
3.587691001697793,E07000128,Old,2.0,1178
5.414606741573033,E07000129,Old,2.0,178
4.234088200238378,E07000130,Old,2.0,839
5.264410480349344,E07000131,Old,2.0,458
4.5106481481481495,E07000132,Old,2.0,432
4.735280898876406,E07000133,Old,2.0,445
4.854776119402987,E07000134,Old,2.0,670
3.9057142857142852,E07000135,Old,2.0,245
4.586510263929621,E07000136,Old,2.0,682
5.0589264173703254,E07000137,Old,2.0,1658
3.9012355212355216,E07000138,Old,2.0,1295
5.966145833333333,E07000139,Old,2.0,384
5.317295597484276,E07000140,Old,2.0,636
5.248003629764066,E07000141,Old,2.0,1102
5.51189591078067,E07000142,Old,2.0,538
5.318562091503269,E07000143,Old,2.0,765
5.977704918032786,E07000144,Old,2.0,305
3.7485334555453735,E07000145,Old,2.0,2182
5.700839630562552,E07000146,Old,2.0,1191
5.541705069124424,E07000147,Old,2.0,1302
3.399679193400549,E07000148,Old,2.0,2182
6.676851851851852,E07000149,Old,2.0,540
4.886363636363637,E07000150,Old,2.0,22
5.927392739273927,E07000151,Old,2.0,303
5.690632318501172,E07000152,Old,2.0,427
4.224281609195404,E07000153,Old,2.0,696
3.7211462450592867,E07000154,Old,2.0,1518
5.2938547486033505,E07000155,Old,2.0,358
3.9127314814814813,E07000156,Old,2.0,432
5.630536451169191,E07000163,Old,2.0,727
5.899677938808372,E07000164,Old,2.0,621
4.056823529411764,E07000165,Old,2.0,2550
6.741201716738194,E07000166,Old,2.0,466
7.343181818181813,E07000167,Old,2.0,572
3.9258514347009967,E07000168,Old,2.0,3729
5.792961165048541,E07000169,Old,2.0,412
4.645803698435277,E07000170,Old,2.0,703
4.676210826210826,E07000171,Old,2.0,702
4.752508361204013,E07000172,Old,2.0,598
4.421010101010102,E07000173,Old,2.0,495
4.0783166904422234,E07000174,Old,2.0,701
4.925373134328358,E07000175,Old,2.0,670
3.8689189189189204,E07000176,Old,2.0,814
3.977331759149941,E07000177,Old,2.0,847
3.2272727272727266,E07000178,Old,2.0,1485
4.995665171898355,E07000179,Old,2.0,669
4.177980132450331,E07000180,Old,2.0,604
5.092047713717692,E07000181,Old,2.0,503
4.6627483443708595,E07000187,Old,2.0,1208
4.906742640075973,E07000188,Old,2.0,1053
5.425464556090846,E07000189,Old,2.0,1453
3.9703773584905613,E07000192,Old,2.0,530
4.8604916593503065,E07000193,Old,2.0,1139
4.942160278745645,E07000194,Old,2.0,287
4.898586572438164,E07000195,Old,2.0,566
6.625668449197861,E07000196,Old,2.0,187
4.43288948069241,E07000197,Old,2.0,751
5.316159250585479,E07000198,Old,2.0,854
3.9789115646258493,E07000199,Old,2.0,294
5.624080882352942,E07000200,Old,2.0,544
3.943130520117767,E07000202,Old,2.0,2038
6.694797687861271,E07000203,Old,2.0,519
3.3973443223443227,E07000207,Old,2.0,1092
3.7614987080103353,E07000208,Old,2.0,387
3.4610469591993827,E07000209,Old,2.0,1299
3.9998191681736004,E07000210,Old,2.0,553
3.3739173228346453,E07000211,Old,2.0,1016
3.6108108108108095,E07000212,Old,2.0,407
3.374520547945207,E07000213,Old,2.0,365
3.9159183673469373,E07000214,Old,2.0,245
4.095263157894737,E07000215,Old,2.0,380
4.130722891566265,E07000216,Old,2.0,830
3.2766129032258067,E07000217,Old,2.0,372
5.592162162162162,E07000218,Old,2.0,370
4.494135338345864,E07000219,Old,2.0,665
3.9921824104234527,E07000220,Old,2.0,921
4.9045828437132775,E07000221,Old,2.0,851
3.7793893129770986,E07000222,Old,2.0,2096
3.682905982905985,E07000223,Old,2.0,234
3.269010782934834,E07000224,Old,2.0,2133
4.951578947368418,E07000225,Old,2.0,760
3.97051282051282,E07000226,Old,2.0,78
4.521374045801528,E07000227,Old,2.0,524
3.513519091847264,E07000228,Old,2.0,969
3.1578050443081116,E07000229,Old,2.0,2934
4.982018927444796,E07000234,Old,2.0,317
4.722914218566392,E07000235,Old,2.0,851
4.056870229007632,E07000236,Old,2.0,262
3.8664718772826894,E07000237,Old,2.0,1369
4.648173207036535,E07000238,Old,2.0,739
4.620604395604393,E07000239,Old,2.0,728
3.314150943396225,E07000240,Old,2.0,848
3.2872483221476507,E07000241,Old,2.0,149
4.1412718204488765,E07000242,Old,2.0,802
3.630434782608696,E07000243,Old,2.0,69
4.2968539325842645,E07000244,Old,2.0,3560
4.878586956521739,E07000245,Old,2.0,920
5.128533046749062,E07000246,Old,2.0,1861
4.2788883908561175,E08000001,Old,2.0,2231
4.316331658291459,E08000002,Old,2.0,1194
3.307112783301978,E08000003,Old,2.0,11163
4.572511013215859,E08000004,Old,2.0,1135
3.7909530386740333,E08000005,Old,2.0,1448
3.5926124197002163,E08000006,Old,2.0,1868
3.7426829268292705,E08000007,Old,2.0,1968
4.0797927461139905,E08000008,Old,2.0,1737
4.015476190476189,E08000009,Old,2.0,1680
4.053488372093028,E08000010,Old,2.0,1935
4.577474402730375,E08000011,Old,2.0,293
3.3836761888898206,E08000012,Old,2.0,12007
3.8848552338530045,E08000013,Old,2.0,898
3.56717513033404,E08000014,Old,2.0,5179
3.6569749039113697,E08000015,Old,2.0,4423
4.164745196324143,E08000016,Old,2.0,1197
4.039587525150905,E08000017,Old,2.0,1988
4.510658914728685,E08000018,Old,2.0,1032
